"individual","assessment","group","width_0.1","width_0.2","width_0.3","width_0.4","width_0.5","width_0.6","width_0.7","width_0.8","width_0.9","thickness_0.1","thickness_0.2","thickness_0.3","thickness_0.4","thickness_0.5","thickness_0.6","thickness_0.7","thickness_0.8","thickness_0.9","max_length","PC1","PC2","pc1","pc2","assessment_stage"
"1","8","novice",0.559380594961109,0.898656449722909,1.11390901396951,1.2276005160337,1.3146887085641,1.27900848367052,1.20584938245262,1.01113490779891,0.939774458011757,0.624291128804621,0.899737419141641,1.00615460963296,1.04213751913831,1.07120380530624,0.973646479947127,0.932245548827477,0.866224732256801,0.704112255748513,2.16172804513498,2.05982265879783,-0.0152027633241819,9.27744592956936,3.41827237163538,"Late training"
"1","9","novice",0.708577780069893,1.05748164023923,1.29810896407342,1.45464919054095,1.61700640114137,1.58786388657457,1.56787880247441,1.48960868924065,1.33721522373915,0.3452006176006,0.586754885815207,0.727429125935683,0.84960075807126,0.899009070325051,0.905856849260638,0.83379644708416,0.70067290360458,0.500976251002867,2.9539912492713,0.819641114710051,0.347278039517145,4.51057657846804,-0.476702789305838,"Late training"
"10","1","novice",0.448791073446031,0.846210543258445,1.05634226237681,1.30052133156298,1.50830307306832,1.85834043612504,1.89703309077675,1.81565828459541,1.22308137161741,0.308431872209713,0.500720371821726,0.877207354725497,1.02891667673113,1.03453235295343,1.03765217307693,0.979580486778083,0.779804418869664,0.498848479747625,2.84675195029271,0.949142396520709,0.672675489910332,6.6142738782654,-1.27864589585689,"Pre-training"
"10","2","novice",1.05185717033559,1.34043364515253,1.44212907460728,1.64269506047635,1.70892263953484,1.87408354996411,1.91946984348003,1.65267627855246,1.26152552489043,0.302901522163244,0.488112358250985,0.615861866088926,0.671148313957658,0.786713548751664,0.803939589951711,0.770920951439138,0.587168273788704,0.373263845400741,3.57691701872296,-0.0594386491590085,0.395378885689173,0.587179318750276,-2.00855641475937,"Early training"
"10","3","novice",0.841408304025156,1.17552393058761,1.60534128197271,1.77237283243154,1.89538789254933,1.91666077869267,1.9318406900394,1.71921687989559,1.28183583565952,0.335750538955277,0.508712937811026,0.868927192434207,0.893969930958156,0.799154938280776,0.746670652257834,0.614860234956717,0.472937597062527,0.32323950938716,3.08745740124844,0.0635223103896365,0.0398216342870884,0.647762013833026,0.60998985860262,"Early training"
"10","4","novice",0.59108447865977,0.946403327559405,1.4087075921228,1.68583561306892,1.9698838802327,2.17001421912491,2.27349974014985,2.0802896474753,1.66054091999749,0.247710867868844,0.450075928319977,0.705052146548565,0.758571473120986,0.80394859670404,0.872906792790916,0.78763287455996,0.588900489288698,0.358413512358902,3.22308479010818,-0.168359995634354,0.583426939922197,1.05563805331655,-2.88597515857442,"Early training"
"10","5","novice",0.799224139627522,1.19316865831429,1.53670180118728,1.69768013933818,1.87735145313601,1.89465239868157,1.89176890775731,1.67322018184274,1.34261303276815,0.276566160465566,0.430840362644589,0.573683946443435,0.742794464944673,0.815958251768473,0.889082892638916,0.905093587561834,0.644538122019186,0.40684389323689,3.04158577148618,0.241505778996601,0.183266138970552,1.53775148133606,-2.19421918919961,"Early training"
"10","9","novice",0.478377277368926,0.896248337837435,1.30824435269173,1.7905383271368,1.99359881175684,2.21421690395959,2.22792534372609,2.12244463970996,1.71828201900795,0.221145033120814,0.400044399298977,0.563603457216655,0.682630424430153,0.886095552883338,0.886095552883338,0.83236459448743,0.744815833479154,0.514471932666611,3.25693620659279,-0.12777803866736,0.741937497051043,1.61352631350538,-4.59290654261161,"Late training"
"11","1","novice",1.12781259556441,1.31771898406606,1.43368569513456,1.70933188254649,1.86395416397116,1.86651182576916,1.66899058055074,1.15803950772262,0.600062335017597,0.290757812666562,0.532701267645774,0.810917932627072,0.803022502058795,0.85378211075572,0.795104186184523,0.692257621042962,0.698848589169524,0.85181397444015,2.4117588181614,0.948052665245371,-0.581944204583883,2.53126055402701,1.1994007147838,"Pre-training"
"11","2","novice",0.457805881330288,0.609023472782168,0.797693189630418,1.04428391625009,1.33596551859449,1.60398924370832,1.90531198724387,2.23229499887278,1.45818552384839,0.269321279064568,0.448567086976253,0.65099601452988,0.77050295243223,0.87841833051361,1.04338637330576,1.19232477795758,1.32786135400026,0.984523439806827,3.74224603465516,0.809803810201224,1.81974335200592,8.6664414463866,-6.61786502882774,"Early training"
"11","3","novice",0.63430150372159,0.858311085388446,1.05682045197939,1.17215988632274,1.30920719606406,1.47090471371208,1.51438584967485,1.64005614038229,1.58147103087456,0.378976545878834,0.54249094741547,0.66909104608631,0.724900117643525,0.751646254796636,0.879018619217807,0.945047340871061,1.06770888421522,0.804314778969174,3.66614630591378,0.800098688437174,1.27933933456446,6.47634698230284,-3.84679670466777,"Early training"
"11","4","novice",0.662479583721231,1.04373655215205,1.20841242587581,1.22230075257541,1.2972465155488,1.34262358296821,1.3712962574448,1.3879366488821,1.33609542940435,0.456602866800972,0.661080117730274,0.78560588163571,0.931650261966731,1.03312036541618,0.956242966453114,0.813272674182891,0.727173011037429,0.519621672047329,3.29607753469649,1.03495319968304,0.716867473454001,6.61441095938078,-0.0350378828587733,"Early training"
"11","5","novice",0.571289127914761,0.966356462684971,1.09880914750439,1.3259176422905,1.61332115172262,1.80844138229354,1.69963219711144,1.51277491970097,1.16736711531086,0.310980013892965,0.549134982585309,0.696749835373652,0.818758358690747,1.02541271075054,1.10020251833826,0.889618641504266,0.774470681932298,0.521563890726958,3.59479368188094,0.60442934639028,0.957585732772092,5.40294262006617,-2.80772013986066,"Early training"
"11","6","novice",0.844453790676292,0.972675605980838,1.20124230545078,1.41846514549613,1.51790493449466,1.50565597990322,1.57546898710668,1.28933823502472,1.1227403846455,0.392065370965489,0.591708934804193,0.730585216836685,0.707447088424156,0.810167075339738,0.885377870569788,1.02862521587528,0.969307036567187,0.717567050132305,2.22774090402063,1.47517406555184,-0.0621566274119228,5.81719495888807,-0.471404111105721,"Late training"
"11","7","novice",0.701001385571476,1.11455081115903,1.42447265950374,1.47466033778327,1.56121375643618,1.60290131247396,1.49069969888291,1.33895403834113,1.02585388341908,0.395353169381589,0.843231914409709,0.947410064445487,0.970573697805398,0.884204773418194,0.810290666968228,0.687401189984682,0.565413814300329,0.430971620678738,3.23226387505701,0.720266587017474,0.288415654830149,4.10449162351787,2.35714169573516,"Late training"
"11","8","novice",0.565328354512788,0.677348969364839,0.801287920073791,1.2409747044695,1.4107082461557,1.47435098541127,1.64414323811155,1.55331729934,1.40988629195868,0.517627735889671,0.594899751656357,0.729056730271328,0.924305523924094,1.09637040138961,1.24037418787673,1.09637040138961,0.870933976091226,0.555558749312684,2.34256946152874,1.6297611639361,0.532926430603418,8.94648089579692,-1.2802544164075,"Late training"
"11","9","novice",0.739794439414207,0.972566443555416,1.12098529023261,1.42735070146998,1.6327715844471,1.90349018912227,2.07449629802205,1.94028689267035,1.34661150596158,0.397419402599405,0.537793497528942,0.664327437510347,0.751313458095571,0.753318340354413,0.709792993251174,0.741450730854495,0.680140137906695,0.492327941788115,3.6410666702822,0.0699170912356378,0.907614220226588,2.31307231434233,-3.00824727392156,"Late training"
"13","1","novice",0.629139142819163,0.895007759290198,1.02306061982791,1.17290971194652,1.22104305668764,1.41471165604699,1.45739594289289,1.24291496962819,0.889558701394977,0.502863900359034,0.675381645401329,0.836874940415014,0.961689592225406,1.03510647025377,1.0571255745001,1.05346068976086,0.989220921486042,0.777253522827858,2.19475943001994,1.96941494896049,0.161056189728766,9.20090468398492,0.579373354108538,"Pre-training"
"13","2","novice",0.634148830611756,0.782741159578794,0.867228624520962,0.957841430671437,1.17564307467027,1.29832591438837,1.1186492389447,1.13290649865369,0.800061089891939,0.704089926835961,0.949832584462205,0.960726145394709,1.02446595039291,1.16411419461162,1.21443801108226,1.16411419461162,1.05928099500162,0.772015298502885,1.76895629722664,2.60279448556322,0.00899447166469469,12.0034950314967,2.92842700441726,"Early training"
"13","3","novice",0.537980518386431,0.829960287901809,1.19707808974132,1.36891493808155,1.49847446659205,1.63926898178541,1.64303562471954,1.55666260571255,1.32384510711098,0.304793309923154,0.594143690629498,0.87418740538399,1.04901977290807,1.15267148655864,1.12326855841405,0.945342491493891,0.703215770164115,0.422379454737899,2.72172423051368,1.14026521621341,0.467520091267823,7.10028832493394,0.214894856414871,"Early training"
"13","4","novice",0.700844620094958,0.959024709071412,1.08953763888467,1.3463439075473,1.50099682287489,1.48539414931075,1.47827972268559,1.17608831865557,0.929242247268161,0.452190097388931,0.678005050546973,0.909653717636045,0.914347732487833,0.934804365113527,0.92427663633071,0.918442922399681,0.844729503986414,0.694385810194366,2.37229329190642,1.58900979519356,0.0348102274654369,6.99945646259387,1.23838152888536,"Early training"
"13","5","novice",0.533051901459246,0.876715738270344,1.20903933553959,1.525535111844,1.72802206280788,1.87532389086755,1.96562130625695,1.90516024303114,1.48187215745826,0.340555764084755,0.533419579443466,0.653869932065983,0.785804252896911,0.892621869870775,0.95214272796551,0.943547658204537,0.719837092481447,0.476787619796169,2.51122630710209,0.750629811377,0.309832542415076,4.17947651568973,-1.92232356488714,"Early training"
"14","1","novice",0.797520478853164,1.04314266861961,1.18497347005473,1.42497471561684,1.78027067718427,2.1355666387517,1.89177452384248,1.37765420859425,0.950593168696969,0.501160544422956,0.555609903223478,0.642070132698788,0.760592697271191,0.944732400284678,0.814990591649407,0.70454794137916,0.619683108995359,0.469149673748168,3.52420129648931,0.284763144575265,0.545369930146164,2.31519959512095,-2.18967531125441,"Pre-training"
"14","2","novice",1.31515258619904,1.60481009124946,1.73096364912512,1.74408864573863,1.84706401810532,1.98026877097015,2.03074415688277,1.92378939724497,1.36360337157021,0.301903507293648,0.415969380861441,0.536741778079966,0.551831456294115,0.565244503595581,0.618924178554111,0.640720380418993,0.637367118593627,0.513241459549734,2.95312423804116,-0.191101510970633,-0.280510377052999,-2.04903438930352,-1.43063868628084,"Early training"
"14","4","novice",0.69897314085169,1.15223808284606,1.44981943746423,1.66487823155803,1.82248542174366,1.91892204258954,1.85217302510246,1.69084686948528,1.24219857423354,0.264937158594801,0.488398209369568,0.750255583938779,0.762524231778424,0.797866015678635,0.800920555572868,0.821671231548564,0.736421799954982,0.512203425239496,2.57891016650353,0.591786884917838,-0.0483814129391093,2.39480135334043,-0.710273240851678,"Early training"
"14","5","novice",0.937755187603298,1.21083022764918,1.42835243937187,1.52246010282674,1.76635851088108,1.90475213360884,1.92643922837041,1.87648727136703,1.53568076419791,0.359425994145017,0.474833070735595,0.618906024159825,0.683211944641756,0.690955321031526,0.708775342855665,0.701801176041038,0.675468568251986,0.508909054914418,2.543186337656,0.414366941575529,-0.071025576785193,1.19572834515079,-1.12559444528881,"Early training"
"14","6","novice",0.787171136438876,1.06361085568594,1.34005057493301,1.52549020945956,1.64517193523228,1.87608246410989,1.99745477441618,1.91315873181152,1.57434227287775,0.374792905689865,0.480850347036642,0.558195851762597,0.685781507777904,0.668223848693229,0.63315443290057,0.730421569110837,0.755162950147804,0.51672305442141,3.78224567371356,-0.13923142998565,0.900929519611947,1.20548076566191,-3.74307568750651,"Late training"
"14","7","novice",0.746162902537085,1.19540309967182,1.39696052057182,1.57063509001545,1.69499557377163,1.74749838981181,1.69499557377163,1.46236657106254,1.12999704918109,0.275050619419515,0.477842425224415,0.703523487544004,0.892184680908712,0.93802158489859,0.923920167938646,0.893060545316162,0.782876802858965,0.507796987959201,2.4264013288624,0.978779056043625,-0.131511488399134,4.12429860514258,-0.193849068951018,"Late training"
"14","8","novice",1.06372931549465,1.48185734254938,1.70770455049602,1.85799834688736,1.95120605291831,1.9948772024107,1.9704864008325,1.75892523381023,1.34921784063368,0.298574688610439,0.41366964093948,0.56125365311349,0.688534860824211,0.746768242544924,0.750152043288805,0.742035494207198,0.603231073152449,0.36830842015664,2.49192689457201,0.159589335062687,-0.505646579415702,-0.732274239505831,-0.583251639068426,"Late training"
"14","9","novice",0.839837393052891,1.14053323243326,1.5047889148802,1.76873560863299,1.80887461255746,1.91580923337733,1.86673333030654,1.70640844131075,1.44577456362082,0.37771926781577,0.584095393907354,0.654100699465757,0.639359547602072,0.631079024024324,0.665171729157619,0.770210019083421,0.670692078209451,0.475386981809729,2.58399652903348,0.398944243845787,-0.145515352993483,0.764373318093595,-0.632822871041397,"Late training"
"15","1","novice",0.914595814536129,0.971419276701733,1.07502569171302,1.18179704987951,1.20860812005624,1.31483379836838,1.25277180960108,1.20438819584932,0.929329170603395,0.622762504633865,0.961169948161967,1.08952645353267,1.05758771140182,0.980204292687481,0.90958100235241,0.838327530558254,0.762175830150309,0.563181712138651,1.79674186706732,2.07653375103303,-0.386218622565363,8.35923393267086,5.38229969103882,"Pre-training"
"15","2","novice",0.491721140601095,0.919358323028614,1.19461124722223,1.43517256713535,1.63469550614116,1.66501214789251,1.5081913079389,1.30595712454882,0.840054424788813,0.392470576670244,0.526722781596263,0.733583741372946,0.861213096290869,0.990322282162982,1.04388731079989,1.11064952040531,0.986659094063265,0.705709548481729,2.74390255525899,1.34175709441397,0.364763578192129,6.96007698963354,-1.6999917168295,"Early training"
"15","3","novice",0.669142339318949,1.0604354086538,1.32661329883773,1.50696630135322,1.57317119711622,1.66337285220974,1.64083501535425,1.50263984159971,1.09972570013625,0.721043615301743,0.832928669081157,0.840118308755776,0.845505586969266,0.718647068743537,0.657010268006851,0.637263516614025,0.651028804696286,0.52716101812584,2.2552929156957,1.09865762608204,-0.271980908846922,3.53257444749916,2.47182001407868,"Early training"
"15","4","novice",0.914413644161295,1.32817822334657,1.63470425888104,1.70323971340688,1.91929651863197,1.915772532495,1.79370894371626,1.63470425888104,1.35096261647351,0.329650101503827,0.410597488739075,0.506016852711121,0.652052254327903,0.824830912129379,0.805311684001731,0.68819631523584,0.654946649675263,0.529148094867293,2.86961836636133,0.239534182189819,-0.0910526537170745,0.553011112218613,-1.86917732313432,"Early training"
"15","5","novice",0.5574817012571,0.915414332015351,1.33583561500758,1.61759724408536,1.64839733807746,1.65870352337482,1.57477326724634,1.32043556801153,0.972749891600654,0.36462013148134,0.673413926638407,0.858988690409736,0.99671230876026,0.969148929672837,0.879276456743118,0.799547866980091,0.70892917735765,0.578457852489519,2.79155467278444,1.0319558655577,0.174307640012124,5.21535958095605,0.937420797653829,"Early training"
"16","1","novice",1.12179296535389,1.34564386407866,1.47531746162004,1.63312578750237,1.71875690052807,1.71202995044354,1.52790613429343,1.2196510505458,0.899761304702287,0.355436012117441,0.662251296020307,0.701361083566666,0.788092201008698,0.847739624008489,0.862780568707962,0.855768123837001,0.737456019517671,0.470250222320614,1.97323869146164,1.20594177010518,-0.785815179520726,3.04295254126193,2.16585682751227,"Pre-training"
"16","2","novice",0.636669248085129,0.943411490155604,1.12328878794725,1.31345595288266,1.61192722579327,1.65712449033614,1.65901313683721,1.40665088884929,0.829506568418606,0.353422527433624,0.511878071509349,0.707614256537519,0.824891871198096,0.939067039121916,1.02606374802951,1.07421577258844,1.03926837670249,0.87304389575703,2.20059880245464,1.60198114149911,0.0627787043673812,7.15128548321967,-1.46688106744662,"Early training"
"16","3","novice",0.994864434784937,1.32434390702141,1.56748106366115,1.79391057330451,1.85127738921519,1.83784116960271,1.71784988662865,1.49153721367757,1.11824398183519,0.24236713843943,0.421716060962743,0.574431737489391,0.717349691395504,0.815418914996351,0.865879486426994,0.87287128848484,0.72434149345335,0.599639023855838,2.45590727177679,0.662651807678875,-0.383700634309771,1.79335918597777,-0.919355898309469,"Early training"
"16","4","novice",0.629389429562004,1.03521745541081,1.30576947264334,1.70132465874008,1.82480215833418,1.98957443950588,2.04104034955086,1.70569824398106,1.28664775112465,0.252636415357301,0.436918042156207,0.585800938383572,0.700526462238171,0.79326793283058,0.876278756897102,0.934862855116746,0.849409358465536,0.600456973891699,2.8296079396275,0.484455781722341,0.295311423752652,2.68268450040374,-3.19739695042231,"Early training"
"16","5","novice",0.542699646416801,0.997872749988745,1.37823609299289,1.66353052573269,1.89173099114583,2.02109136258487,1.8321813693105,1.61783781148202,1.26413586028632,0.296770957565341,0.530389607813985,0.697713873126568,0.843975859891755,0.955536879541972,1.01551258091382,0.97445840190914,0.874498899622734,0.313586252077769,2.33901091951132,0.838204030620507,-0.0443273201815415,3.88887466514127,-0.910489881784545,"Early training"
"16","6","novice",0.626487573141427,1.00420611746483,1.32262670940254,1.62608162764292,1.9431844873054,2.25068672610544,2.32560921832608,1.9758454229845,1.60848048939511,0.224637037471569,0.400989340560845,0.487479417343861,0.606542235126136,0.764885036365993,0.913148445624282,0.992894223360807,0.845779568335712,0.498707563558623,2.93477802442153,0.0934322511329666,0.488000824823426,1.53617779192401,-4.85407989921735,"Late training"
"16","7","novice",0.891752376488047,1.4017158983993,1.67032623877349,1.62533777937795,1.66353552792133,1.67306138620005,1.70720357131784,1.45623021607355,1.03897876037994,0.351677725726016,0.558169102852231,0.696597416811326,0.77825081337679,0.812300910989582,0.848616064168766,0.819096077688755,0.584272939953423,0.378932656639637,3.081285049166,0.432160608712675,-0.0275132961661877,1.76329886061115,0.0710553161095619,"Late training"
"16","8","novice",0.557944163513767,0.978487061873032,1.25328959218204,1.48600874276129,1.68081406505868,1.97520379054144,2.11405955038706,2.19250529739482,1.92613883629431,0.332434114705408,0.480059599497072,0.617224938741046,0.753206830861012,0.903161034187016,0.926410043816735,0.79390214164144,0.652079365328786,0.425430153224284,2.42706680791616,0.479828108691595,0.320713046928632,3.15053203995763,-2.14696792211055,"Late training"
"16","9","novice",0.951939570736963,1.29665417139907,1.49199686112862,1.54757248563967,1.7065492422863,1.72953463168479,1.74291517536921,1.63282377139142,1.58201744957977,0.318214301936052,0.541423301302604,0.655414017067436,0.789198590820259,0.889706533752692,0.948305741788285,0.822423063912091,0.519256266665197,0.355402762398338,2.31377421236115,0.708620688978932,-0.286701701385586,2.53373200255635,0.534619868040338,"Late training"
"17","1","novice",0.689035144302305,1.11878284668691,1.41349125128662,1.59189499985852,1.64315297970583,1.66773282969109,1.66918164198697,1.65619229036874,0.952669023107646,0.488457840834452,0.764511066094641,0.878138389381289,0.958466239182686,0.91800728055353,0.84839898955276,0.650864073892762,0.559836334205968,0.414089672347899,2.16272704443495,1.07067360543292,-0.3923812436312,3.88576290601767,3.06036930020529,"Pre-training"
"17","2","novice",0.942150957514218,1.12194339952425,1.27667094345245,1.28920339249336,1.52057168247946,1.57841375497598,1.61393842783427,1.65577752694009,1.47598508493006,0.402617260526987,0.528359246210048,0.53758209635221,0.500671718725655,0.632182730012044,0.830606847473874,1.06017231695893,0.951737408085853,0.707749374592477,2.82799532780923,0.867298710279663,0.370780209411363,3.95405300681772,-3.01150169861403,"Early training"
"17","3","novice",0.574939030920379,0.930566496717634,1.21370710162203,1.3751008289642,1.50634145519361,1.67985613209201,1.67119831098042,1.63238738875607,1.44072114207891,0.305339230025472,0.562182437913556,0.84255667738648,0.967405137673283,0.949586434435212,0.890370981326106,0.761949377382065,0.694882411236659,0.629249404058961,2.85708096682315,0.902309515921787,0.490864028719102,5.54140649054104,-0.264464854158577,"Early training"
"17","4","novice",0.417807525108114,0.855703778482462,1.1048800546428,1.28263678267681,1.44936689014829,1.59233272916602,1.69860653769117,1.82959518540822,1.40361275195201,0.275964906421918,0.423739984691245,0.538357359259755,0.698956410216982,0.883681495394441,1.04502902724785,1.24105617395764,1.26593068907406,0.997525439703565,3.07858176395453,1.10765607207914,1.05716995527716,7.70077295469975,-5.51386546483089,"Early training"
"17","5","novice",0.652702567820048,0.896685573303922,1.1129494746777,1.206192698652,1.50177166030119,1.70808687331863,1.81223934866298,1.76167256715521,1.55137787879524,0.329606014998962,0.507591102101746,0.718531388212785,0.880849249557545,0.915479220974417,0.901459755166807,0.856132850301353,0.815749225287139,0.554565766917612,2.95990631512214,0.814489525450988,0.698904123412045,5.47568927821251,-1.94655232625222,"Early training"
"17","6","novice",0.624862089931501,1.12940144884938,1.45385939776295,1.76902871103825,1.87694869735568,1.78765967385026,1.79619662799179,1.6510684075858,1.17756275617612,0.284945629247274,0.539134886791671,0.7132941627092,0.785650905210196,0.826004110420363,0.890032323401816,0.853526306954484,0.756205114294658,0.555791945830755,2.07088252351418,0.943074241783503,-0.372848779138741,3.15349955546905,0.0683414524999186,"Late training"
"17","7","novice",1.032177155044,1.22856374596163,1.37563658457998,1.40348799940058,1.43307625078014,1.44920401882771,1.47792385192779,1.42408191859977,1.24655241032237,0.443855518268397,0.577024384354645,0.710168829229434,0.800429626782116,0.917309544825173,0.948373325801096,0.867001849219511,0.712391159472209,0.45052250899672,2.12700448596507,1.3158757126008,-0.355134928219457,4.76506480769539,1.31649175755054,"Late training"
"19","1","novice",1.03045677419428,1.24394701436387,1.29081164446286,1.4008154385859,1.37248569434599,1.29190414789765,1.2259772164883,1.2156549426562,1.08711626267409,0.673092463716351,0.802513926816013,0.816604047139721,0.805153970413508,0.728548210969346,0.754963478649898,0.764648582409247,0.795468866654159,0.616746814127121,2.04938575352498,1.59723657789484,-0.495783859137837,5.11980469703026,3.21631762172618,"Pre-training"
"19","2","novice",0.694789279952913,0.91381308142066,1.09999631883223,1.33976495185229,1.55976421561874,1.69606881415686,1.71018050207803,1.64436931232585,1.17237562139565,0.406852267417749,0.535096116608833,0.611443323294361,0.722891811122029,0.854182379828732,0.964120309241092,1.04044191324161,0.873281982842616,0.539678997224765,3.15334445759236,0.824224204355322,0.697033979348197,5.16444581865922,-3.00877555560648,"Early training"
"19","3","novice",0.908128767285629,1.21933606914,1.38074363339261,1.39352693616,1.34680176052748,1.57624000502493,1.7387495781368,1.56984835364124,1.16834979258501,0.377951437373238,0.481181611092155,0.620306614058809,0.644805341192439,0.709537515129938,0.766402329232317,0.811032241826402,0.877528786903395,0.79790069268984,3.0863594784944,0.740273954679968,0.374239945980174,3.56672649714687,-2.26490214271358,"Early training"
"19","4","novice",0.785685133334061,1.16659621052894,1.41984724718647,1.57343931108526,1.57143923481536,1.64916633675246,1.58537080055741,1.50164346981061,1.11473216380604,0.370201464347013,0.596873154560367,0.681671392286326,0.763211292347503,0.890422225343377,0.892051394175769,0.849638698905852,0.73548826938298,0.56263345626628,2.21180848191918,1.14710809388133,-0.287094065514726,4.10780309668466,0.476386025089461,"Early training"
"19","5","novice",0.429114514799997,0.91033543458154,1.08402345118669,1.30110844485141,1.49867230696684,1.65859542312057,1.83153262697383,1.73312610229207,1.12456733978905,0.246408468496091,0.549216572055827,0.81878002699489,0.95473428356515,1.16135558812221,1.19461994311433,1.09663986431054,0.872795191114194,0.558123851947081,2.60882404191949,1.26144154509105,0.540132358990739,7.82660534124702,-1.28100241305445,"Early training"
"19","6","novice",0.701159649013701,0.98454697184977,1.22509275978597,1.40817969666937,1.55819242972283,1.69843783170636,1.80069168387302,1.809448601384,1.67311013182845,0.391250163656797,0.526210651886271,0.626615526800162,0.727842522982498,0.830687241660804,0.886114127178509,0.809789449417765,0.74391366777854,0.548699646584364,2.5475893866556,0.817408561455035,0.293487529757396,4.10081744218451,-1.62557300174361,"Late training"
"19","7","novice",0.964029560883599,1.22876843769645,1.45101089447931,1.5971571194605,1.59836636718493,1.77819877877526,1.74451259216612,1.83814291597203,1.6920830658283,0.349546044978137,0.435920882437469,0.594218074710377,0.657979027559293,0.798831223132738,0.74639421550979,0.71347656091899,0.623021022477328,0.433846526104784,3.44808351137651,0.0252868819671764,0.51929227185951,1.2649702192928,-2.29994782001803,"Late training"
"19","8","novice",0.652160943828602,1.02420105136933,1.31075549714956,1.49030496666037,1.63790823731259,1.79076192490684,1.93725595254313,1.83032492580811,1.54591501652533,0.367302096821271,0.729363675457076,0.829312002849865,0.880145029248877,0.885414661424262,0.810009427533402,0.690787638814069,0.461107372341098,0.376967941474462,2.83078817663668,0.475534378493847,0.290246719403556,3.05408378070864,0.799145133349937,"Late training"
"19","9","novice",0.697986281155104,0.981872221532686,1.3376024708029,1.61756070408841,1.7098072692649,1.71695351411299,1.58362967893182,1.57179200616819,1.2863240726563,0.369747404293824,0.555888247289559,0.67377530015717,0.792285184967424,0.903729148773224,0.962339782272169,0.909527928928854,0.760091216621905,0.542357760259755,2.00531267645656,1.22432782314045,-0.269104009557783,4.63112374606779,0.0311300773838692,"Late training"
"2","1","novice",0.759973321058258,1.02895719708719,1.12948480050155,1.38425997876436,1.5841204602554,1.70256894373514,1.63903515702717,1.44041206963588,0.957401683111852,0.59180229079794,0.663028885733456,0.733734720187131,0.755304283370434,0.827522003093967,0.897740674516243,0.943869973972122,0.844572709192917,0.556692955086802,1.87145190397031,1.52776273975292,-0.346202308151318,5.30532936607883,0.657569576222225,"Pre-training"
"2","2","novice",0.508837483525943,0.907738260534326,1.22921984171447,1.50978295175994,1.62812061872285,1.7286424557758,1.682582017472,1.56533068160116,0.976901340062831,0.438666767756132,0.713699568651527,0.898204778541025,0.987848478107179,0.966093343638675,0.959136262629088,0.896465508288628,0.830316213443375,0.288946962914569,2.90991888529354,0.926091848114375,0.379729570559537,5.46667134794434,0.638302799793391,"Early training"
"2","3","novice",0.586812600105003,0.930357503854112,1.3822413933059,1.69410492264587,1.8730198272332,1.86071500770822,1.76666092743109,1.63986471244094,1.35162077920064,0.47517050147707,0.706811596707001,0.80403403715687,0.776999962220781,0.764304248347602,0.747404471327823,0.705113266561685,0.630720837901304,0.477704075956148,2.25093336482794,0.806000915100618,-0.206985789594806,2.6834793391191,1.02205208483389,"Early training"
"2","4","novice",0.708451652064531,0.957688709926144,1.24759076143886,1.79891062928011,1.62959808658991,1.60120754954778,1.51041404989819,1.44538753931325,1.36677479813058,0.437171921839733,0.536919865190896,0.688238675703645,0.887771451438276,0.902342619198524,0.932591625688152,0.780166144206271,0.605275242050995,0.522348697430649,2.83343181568991,0.818205985421622,0.20672790730505,4.15082367565687,-0.391821424080407,"Early training"
"2","5","novice",0.756427727427277,1.20870168433087,1.54646412065163,1.8143093602588,1.88301627260851,2.05124579918833,2.07005175622714,1.94492697276102,1.54786060260996,0.19891620965465,0.446984185874047,0.641428721016468,0.737533069959621,0.763226871870052,0.793392348292712,0.794528593455655,0.6772021171143,0.444748348617933,2.65703967271071,0.168282075068619,-0.0182637719943475,0.783526738642177,-1.55134067130022,"Early training"
"2","6","novice",1.29451732606757,1.2292708763891,1.29954963202681,1.28445271414908,1.28575417258682,1.34969916382756,1.28072186662757,1.26310879577022,1.02858598529029,0.457594153068364,0.550199240330856,0.719081406109446,0.751737423602231,0.797510502514713,0.798603590966355,0.818210865067671,0.835631962265706,0.696194866653205,3.15994108682178,1.0292298362311,0.240908922095445,4.71037647201666,-0.101619690748749,"Late training"
"2","7","novice",0.922002555705305,1.34559142048604,1.478669131413,1.61660124940522,1.51499348772891,1.48595074201089,1.52704580871853,1.53190021578379,1.09140462294818,0.288720572263175,0.564392371801376,0.667662204427807,0.759893302552051,0.772909123830749,0.793965098000593,0.757883264329265,0.727798593880021,0.579418231302861,3.61820719708972,0.369365514474113,0.47152792640949,2.67626245467367,-1.06340255064845,"Late training"
"2","8","novice",0.610154030004789,0.921517347950254,1.1285827005446,1.33083766479991,1.51581896183774,1.60590441618713,1.68013745441921,1.5995634497402,1.23288066589572,0.27658872106929,0.455730062041961,0.682260787063385,0.964100647872864,1.13665654310579,1.06550790383913,0.993068000701938,0.827140593337775,0.629577221145425,2.82719641926605,1.12002378913217,0.56125085674149,6.95199098079604,-1.86774435622655,"Late training"
"2","9","novice",1.21042535282016,1.35904069640647,1.40033330787668,1.46626828425652,1.49110093769828,1.51032007944248,1.39890614388577,1.31222971750477,0.949159198218355,0.223176983144782,0.445192756743158,0.677509582769331,0.827455447745592,0.908702657621562,0.994557247310693,0.965939050747649,0.84348763116049,0.623719359909998,2.94947224787179,0.968628750923224,0.038314878798603,4.56643388491552,-0.508425932599851,"Late training"
